FileNames	Class	Clusters
table_3928.pcd	table	-1
guitar_626.pcd	guitar	7
chair_2437.pcd	chair	-1
airplane_1145.pcd	airplane	20
airplane_840.pcd	airplane	-1
chair_3437.pcd	chair	13
car_1410.pcd	car	10
airplane_485.pcd	airplane	21
car_668.pcd	car	10
chair_2983.pcd	chair	-1
mug_40.pcd	mug	1
table_1518.pcd	table	-1
laptop_409.pcd	laptop	2
chair_2976.pcd	chair	-1
chair_3335.pcd	chair	-1
car_109.pcd	car	-1
laptop_58.pcd	laptop	2
lamp_626.pcd	lamp	7
chair_1656.pcd	chair	13
table_1479.pcd	table	-1
pistol_111.pcd	pistol	18
table_4255.pcd	table	-1
pistol_198.pcd	pistol	-1
chair_3186.pcd	chair	-1
chair_852.pcd	chair	13
chair_203.pcd	chair	-1
lamp_23.pcd	lamp	7
airplane_2493.pcd	airplane	-1
mug_59.pcd	mug	1
chair_816.pcd	chair	-1
table_3082.pcd	table	-1
table_3287.pcd	table	-1
chair_2176.pcd	chair	13
lamp_1299.pcd	lamp	-1
airplane_1990.pcd	airplane	31
car_965.pcd	car	10
airplane_2003.pcd	airplane	-1
airplane_2605.pcd	airplane	-1
table_4984.pcd	table	-1
airplane_905.pcd	airplane	-1
table_1840.pcd	table	27
lamp_7.pcd	lamp	7
guitar_739.pcd	guitar	7
table_3126.pcd	table	-1
table_43.pcd	table	-1
car_602.pcd	car	10
chair_2069.pcd	chair	13
chair_2058.pcd	chair	-1
airplane_525.pcd	airplane	31
guitar_592.pcd	guitar	7
laptop_367.pcd	laptop	2
laptop_85.pcd	laptop	2
car_1513.pcd	car	10
table_2504.pcd	table	28
laptop_402.pcd	laptop	2
laptop_225.pcd	laptop	2
car_1729.pcd	car	-1
table_2849.pcd	table	-1
lamp_632.pcd	lamp	7
table_2312.pcd	table	-1
car_622.pcd	car	10
car_1634.pcd	car	-1
lamp_187.pcd	lamp	7
chair_3257.pcd	chair	-1
knife_130.pcd	knife	7
table_4005.pcd	table	-1
table_2720.pcd	table	-1
lamp_728.pcd	lamp	-1
table_2252.pcd	table	-1
table_2479.pcd	table	27
chair_3145.pcd	chair	13
airplane_72.pcd	airplane	17
table_2215.pcd	table	8
chair_2523.pcd	chair	13
table_3033.pcd	table	27
airplane_1982.pcd	airplane	-1
table_332.pcd	table	-1
airplane_2176.pcd	airplane	31
airplane_2590.pcd	airplane	-1
chair_3259.pcd	chair	13
car_1811.pcd	car	10
table_1864.pcd	table	-1
chair_3565.pcd	chair	13
chair_596.pcd	chair	13
table_4318.pcd	table	-1
car_146.pcd	car	10
guitar_205.pcd	guitar	7
table_2951.pcd	table	24
pistol_203.pcd	pistol	-1
chair_62.pcd	chair	13
guitar_243.pcd	guitar	7
table_211.pcd	table	27
table_2632.pcd	table	28
table_2794.pcd	table	-1
lamp_424.pcd	lamp	7
table_5056.pcd	table	-1
chair_1378.pcd	chair	-1
airplane_554.pcd	airplane	-1
lamp_1225.pcd	lamp	-1
table_2009.pcd	table	-1
guitar_548.pcd	guitar	7
table_4359.pcd	table	-1
table_2664.pcd	table	-1
airplane_360.pcd	airplane	-1
knife_310.pcd	knife	7
lamp_463.pcd	lamp	-1
table_5096.pcd	table	-1
car_640.pcd	car	10
airplane_2153.pcd	airplane	29
chair_1918.pcd	chair	13
chair_493.pcd	chair	13
car_1802.pcd	car	10
lamp_1270.pcd	lamp	-1
mug_97.pcd	mug	-1
chair_382.pcd	chair	4
airplane_1705.pcd	airplane	-1
table_3982.pcd	table	24
table_3805.pcd	table	-1
chair_1707.pcd	chair	13
airplane_1072.pcd	airplane	-1
mug_182.pcd	mug	-1
mug_39.pcd	mug	1
chair_1789.pcd	chair	-1
laptop_413.pcd	laptop	2
airplane_1633.pcd	airplane	-1
laptop_294.pcd	laptop	2
lamp_983.pcd	lamp	7
knife_167.pcd	knife	7
car_1405.pcd	car	10
table_2167.pcd	table	-1
table_4628.pcd	table	-1
airplane_2273.pcd	airplane	19
car_1250.pcd	car	10
airplane_666.pcd	airplane	-1
chair_1358.pcd	chair	-1
table_3802.pcd	table	-1
lamp_1161.pcd	lamp	-1
car_1361.pcd	car	10
chair_1861.pcd	chair	-1
chair_396.pcd	chair	-1
guitar_75.pcd	guitar	7
guitar_579.pcd	guitar	7
table_5171.pcd	table	-1
airplane_555.pcd	airplane	-1
lamp_1276.pcd	lamp	7
guitar_218.pcd	guitar	7
airplane_398.pcd	airplane	-1
pistol_137.pcd	pistol	18
pistol_213.pcd	pistol	18
table_4782.pcd	table	-1
car_1200.pcd	car	10
table_787.pcd	table	-1
table_1606.pcd	table	-1
table_4283.pcd	table	-1
pistol_62.pcd	pistol	18
car_795.pcd	car	-1
airplane_974.pcd	airplane	-1
guitar_783.pcd	guitar	7
car_1642.pcd	car	10
earphone_16.pcd	earphone	-1
airplane_968.pcd	airplane	-1
airplane_791.pcd	airplane	33
airplane_274.pcd	airplane	-1
table_2903.pcd	table	-1
table_3502.pcd	table	27
table_3993.pcd	table	-1
guitar_25.pcd	guitar	7
chair_3195.pcd	chair	-1
chair_2822.pcd	chair	13
rocket_45.pcd	rocket	-1
airplane_2527.pcd	airplane	17
table_4352.pcd	table	-1
table_2883.pcd	table	-1
chair_45.pcd	chair	-1
chair_1257.pcd	chair	-1
table_1797.pcd	table	-1
chair_549.pcd	chair	-1
table_3076.pcd	table	27
lamp_1083.pcd	lamp	7
table_4838.pcd	table	-1
pistol_63.pcd	pistol	18
table_4130.pcd	table	-1
airplane_2326.pcd	airplane	-1
table_3734.pcd	table	-1
chair_1022.pcd	chair	4
chair_2586.pcd	chair	13
car_1309.pcd	car	10
airplane_1011.pcd	airplane	15
chair_1415.pcd	chair	4
chair_1984.pcd	chair	13
table_4598.pcd	table	-1
airplane_194.pcd	airplane	-1
table_5015.pcd	table	-1
table_2107.pcd	table	-1
guitar_618.pcd	guitar	7
airplane_1219.pcd	airplane	-1
guitar_749.pcd	guitar	7
table_2376.pcd	table	27
chair_1187.pcd	chair	-1
chair_1954.pcd	chair	-1
rocket_8.pcd	rocket	18
table_5076.pcd	table	-1
chair_3508.pcd	chair	-1
table_4978.pcd	table	-1
chair_2764.pcd	chair	13
lamp_152.pcd	lamp	7
airplane_377.pcd	airplane	-1
chair_1507.pcd	chair	13
table_2510.pcd	table	-1
airplane_443.pcd	airplane	-1
table_2630.pcd	table	-1
table_2983.pcd	table	27
chair_1154.pcd	chair	13
guitar_311.pcd	guitar	7
lamp_295.pcd	lamp	7
car_1038.pcd	car	10
car_1644.pcd	car	10
chair_2262.pcd	chair	-1
chair_2576.pcd	chair	-1
chair_1724.pcd	chair	4
table_4534.pcd	table	-1
lamp_343.pcd	lamp	-1
car_518.pcd	car	-1
car_969.pcd	car	10
table_675.pcd	table	-1
airplane_1875.pcd	airplane	19
car_549.pcd	car	10
chair_94.pcd	chair	-1
airplane_103.pcd	airplane	-1
airplane_1614.pcd	airplane	-1
table_5120.pcd	table	-1
chair_282.pcd	chair	4
table_1281.pcd	table	-1
chair_1427.pcd	chair	13
skateboard_41.pcd	skateboard	9
guitar_399.pcd	guitar	7
table_1153.pcd	table	27
table_1227.pcd	table	-1
chair_2645.pcd	chair	4
car_1345.pcd	car	10
pistol_97.pcd	pistol	18
chair_1455.pcd	chair	-1
airplane_1357.pcd	airplane	34
chair_1911.pcd	chair	4
car_757.pcd	car	10
rocket_34.pcd	rocket	-1
lamp_122.pcd	lamp	7
table_2019.pcd	table	-1
table_5123.pcd	table	-1
airplane_1034.pcd	airplane	-1
table_1554.pcd	table	-1
car_1520.pcd	car	10
airplane_344.pcd	airplane	16
lamp_1490.pcd	lamp	5
chair_3619.pcd	chair	13
chair_2394.pcd	chair	-1
chair_3489.pcd	chair	4
chair_3406.pcd	chair	13
lamp_171.pcd	lamp	7
airplane_1030.pcd	airplane	-1
table_2384.pcd	table	-1
airplane_612.pcd	airplane	31
lamp_880.pcd	lamp	-1
airplane_79.pcd	airplane	30
mug_21.pcd	mug	1
motorbike_201.pcd	motorbike	11
car_476.pcd	car	-1
table_3445.pcd	table	-1
car_910.pcd	car	10
chair_483.pcd	chair	13
skateboard_74.pcd	skateboard	-1
guitar_654.pcd	guitar	7
guitar_363.pcd	guitar	7
guitar_623.pcd	guitar	7
table_4081.pcd	table	-1
table_4846.pcd	table	7
skateboard_6.pcd	skateboard	9
car_1605.pcd	car	-1
table_594.pcd	table	3
car_578.pcd	car	10
table_674.pcd	table	-1
airplane_1416.pcd	airplane	17
car_1627.pcd	car	10
laptop_228.pcd	laptop	2
guitar_578.pcd	guitar	7
motorbike_134.pcd	motorbike	-1
car_195.pcd	car	10
airplane_606.pcd	airplane	-1
airplane_2220.pcd	airplane	26
car_110.pcd	car	-1
airplane_2608.pcd	airplane	17
airplane_1236.pcd	airplane	-1
pistol_245.pcd	pistol	18
car_771.pcd	car	10
chair_1194.pcd	chair	-1
chair_3443.pcd	chair	13
chair_1955.pcd	chair	-1
chair_1651.pcd	chair	13
airplane_1456.pcd	airplane	-1
lamp_1398.pcd	lamp	-1
car_561.pcd	car	10
lamp_1077.pcd	lamp	-1
chair_572.pcd	chair	-1
chair_3127.pcd	chair	13
car_1633.pcd	car	10
table_376.pcd	table	-1
chair_1040.pcd	chair	-1
table_1731.pcd	table	-1
knife_218.pcd	knife	7
chair_657.pcd	chair	-1
chair_1668.pcd	chair	13
table_130.pcd	table	-1
laptop_194.pcd	laptop	2
chair_1869.pcd	chair	-1
table_2147.pcd	table	27
table_406.pcd	table	-1
table_1470.pcd	table	-1
table_3833.pcd	table	-1
chair_2673.pcd	chair	-1
airplane_2229.pcd	airplane	-1
table_3592.pcd	table	27
airplane_424.pcd	airplane	25
table_925.pcd	table	27
table_2891.pcd	table	-1
airplane_849.pcd	airplane	17
airplane_2204.pcd	airplane	19
table_4787.pcd	table	6
airplane_450.pcd	airplane	-1
laptop_83.pcd	laptop	2
airplane_1534.pcd	airplane	-1
lamp_912.pcd	lamp	5
table_5019.pcd	table	-1
chair_478.pcd	chair	-1
airplane_1414.pcd	airplane	17
chair_2879.pcd	chair	13
pistol_226.pcd	pistol	18
table_2924.pcd	table	-1
car_995.pcd	car	10
chair_2715.pcd	chair	-1
laptop_399.pcd	laptop	2
table_2799.pcd	table	-1
lamp_1297.pcd	lamp	-1
chair_613.pcd	chair	-1
table_3625.pcd	table	27
car_1161.pcd	car	10
table_3565.pcd	table	-1
airplane_2336.pcd	airplane	-1
chair_1801.pcd	chair	-1
table_2733.pcd	table	-1
airplane_1428.pcd	airplane	22
chair_2013.pcd	chair	4
chair_2126.pcd	chair	-1
lamp_958.pcd	lamp	7
chair_24.pcd	chair	-1
motorbike_166.pcd	motorbike	11
table_936.pcd	table	-1
airplane_1074.pcd	airplane	-1
guitar_158.pcd	guitar	7
table_3359.pcd	table	-1
table_508.pcd	table	-1
car_450.pcd	car	10
table_4039.pcd	table	-1
airplane_417.pcd	airplane	-1
airplane_1861.pcd	airplane	-1
car_342.pcd	car	10
airplane_1258.pcd	airplane	17
car_88.pcd	car	10
table_1200.pcd	table	-1
lamp_644.pcd	lamp	7
car_507.pcd	car	10
table_69.pcd	table	24
car_1587.pcd	car	10
table_3288.pcd	table	-1
rocket_19.pcd	rocket	18
table_1927.pcd	table	-1
car_547.pcd	car	-1
car_116.pcd	car	10
knife_367.pcd	knife	7
chair_527.pcd	chair	-1
knife_311.pcd	knife	7
chair_3407.pcd	chair	4
chair_1151.pcd	chair	-1
chair_1974.pcd	chair	-1
table_857.pcd	table	-1
chair_93.pcd	chair	13
chair_122.pcd	chair	-1
car_890.pcd	car	10
chair_1548.pcd	chair	-1
table_54.pcd	table	-1
chair_644.pcd	chair	-1
table_4026.pcd	table	-1
chair_1940.pcd	chair	4
chair_259.pcd	chair	-1
chair_2154.pcd	chair	13
chair_808.pcd	chair	13
table_1876.pcd	table	-1
chair_1070.pcd	chair	-1
chair_848.pcd	chair	-1
car_1346.pcd	car	10
pistol_49.pcd	pistol	18
chair_457.pcd	chair	13
lamp_1472.pcd	lamp	7
table_3943.pcd	table	-1
airplane_607.pcd	airplane	-1
car_721.pcd	car	10
table_1487.pcd	table	-1
table_3486.pcd	table	-1
table_4540.pcd	table	27
lamp_457.pcd	lamp	5
chair_3122.pcd	chair	-1
airplane_2236.pcd	airplane	-1
chair_351.pcd	chair	-1
lamp_973.pcd	lamp	-1
table_4517.pcd	table	-1
car_670.pcd	car	-1
chair_1778.pcd	chair	-1
chair_1832.pcd	chair	13
lamp_1123.pcd	lamp	7
chair_15.pcd	chair	13
table_1310.pcd	table	-1
table_2.pcd	table	-1
cap_26.pcd	cap	-1
table_2693.pcd	table	-1
chair_733.pcd	chair	-1
chair_3184.pcd	chair	13
pistol_78.pcd	pistol	18
airplane_436.pcd	airplane	19
table_2677.pcd	table	27
table_145.pcd	table	-1
pistol_240.pcd	pistol	18
airplane_1424.pcd	airplane	21
car_661.pcd	car	10
guitar_97.pcd	guitar	7
chair_2698.pcd	chair	-1
chair_2306.pcd	chair	-1
table_5162.pcd	table	-1
table_1648.pcd	table	-1
table_577.pcd	table	-1
chair_1115.pcd	chair	-1
table_1247.pcd	table	-1
table_3489.pcd	table	-1
table_1901.pcd	table	-1
knife_58.pcd	knife	7
airplane_2128.pcd	airplane	-1
chair_3736.pcd	chair	-1
chair_2727.pcd	chair	-1
car_513.pcd	car	10
car_584.pcd	car	10
knife_9.pcd	knife	7
chair_1639.pcd	chair	-1
table_3915.pcd	table	-1
lamp_320.pcd	lamp	7
skateboard_79.pcd	skateboard	-1
table_2959.pcd	table	-1
car_100.pcd	car	10
car_1594.pcd	car	-1
table_2814.pcd	table	24
chair_3613.pcd	chair	-1
table_1812.pcd	table	-1
car_1078.pcd	car	10
table_2025.pcd	table	27
guitar_316.pcd	guitar	7
table_566.pcd	table	-1
lamp_930.pcd	lamp	7
table_2539.pcd	table	24
lamp_232.pcd	lamp	-1
table_4265.pcd	table	27
chair_2252.pcd	chair	13
car_1635.pcd	car	10
guitar_78.pcd	guitar	7
knife_366.pcd	knife	7
lamp_95.pcd	lamp	-1
table_2858.pcd	table	-1
chair_1637.pcd	chair	-1
table_3517.pcd	table	-1
chair_1028.pcd	chair	13
table_907.pcd	table	-1
lamp_256.pcd	lamp	7
table_1685.pcd	table	-1
table_3796.pcd	table	-1
car_1790.pcd	car	10
table_3299.pcd	table	-1
table_4492.pcd	table	-1
table_3115.pcd	table	-1
lamp_363.pcd	lamp	7
table_3819.pcd	table	-1
table_1998.pcd	table	-1
car_383.pcd	car	-1
airplane_2411.pcd	airplane	-1
lamp_655.pcd	lamp	7
lamp_673.pcd	lamp	-1
lamp_84.pcd	lamp	-1
lamp_633.pcd	lamp	-1
chair_356.pcd	chair	13
table_649.pcd	table	-1
car_1148.pcd	car	10
table_1474.pcd	table	-1
car_977.pcd	car	10
table_31.pcd	table	-1
car_741.pcd	car	-1
airplane_1668.pcd	airplane	-1
airplane_2532.pcd	airplane	35
chair_2479.pcd	chair	-1
car_913.pcd	car	10
guitar_728.pcd	guitar	7
car_1327.pcd	car	10
skateboard_53.pcd	skateboard	9
airplane_919.pcd	airplane	31
table_4476.pcd	table	-1
table_4401.pcd	table	27
pistol_56.pcd	pistol	18
rocket_9.pcd	rocket	18
lamp_1498.pcd	lamp	-1
table_112.pcd	table	-1
chair_2583.pcd	chair	-1
guitar_137.pcd	guitar	7
chair_2368.pcd	chair	-1
chair_3458.pcd	chair	13
table_4165.pcd	table	-1
airplane_2092.pcd	airplane	-1
chair_2644.pcd	chair	-1
table_507.pcd	table	-1
table_2118.pcd	table	-1
table_213.pcd	table	28
airplane_2292.pcd	airplane	25
car_1081.pcd	car	10
laptop_342.pcd	laptop	2
lamp_1455.pcd	lamp	-1
table_3852.pcd	table	-1
skateboard_85.pcd	skateboard	-1
motorbike_6.pcd	motorbike	12
table_1728.pcd	table	-1
chair_990.pcd	chair	-1
table_1721.pcd	table	8
table_19.pcd	table	-1
car_341.pcd	car	-1
car_838.pcd	car	10
chair_1193.pcd	chair	-1
airplane_2568.pcd	airplane	-1
table_4638.pcd	table	-1
chair_2314.pcd	chair	13
skateboard_151.pcd	skateboard	9
chair_1587.pcd	chair	-1
chair_1174.pcd	chair	13
table_2850.pcd	table	-1
table_2023.pcd	table	-1
airplane_1847.pcd	airplane	31
table_3766.pcd	table	27
table_1335.pcd	table	-1
lamp_854.pcd	lamp	-1
guitar_507.pcd	guitar	7
table_299.pcd	table	27
airplane_2274.pcd	airplane	-1
airplane_1193.pcd	airplane	-1
lamp_1430.pcd	lamp	7
airplane_2162.pcd	airplane	16
lamp_294.pcd	lamp	-1
airplane_753.pcd	airplane	17
car_1355.pcd	car	10
knife_93.pcd	knife	7
chair_1584.pcd	chair	13
table_5089.pcd	table	-1
guitar_571.pcd	guitar	7
table_237.pcd	table	-1
car_178.pcd	car	10
skateboard_28.pcd	skateboard	9
table_1695.pcd	table	-1
laptop_363.pcd	laptop	2
table_5181.pcd	table	-1
table_1317.pcd	table	-1
car_1763.pcd	car	10
motorbike_68.pcd	motorbike	-1
chair_2707.pcd	chair	-1
table_1112.pcd	table	-1
chair_1550.pcd	chair	-1
lamp_178.pcd	lamp	7
table_1579.pcd	table	-1
airplane_2284.pcd	airplane	-1
chair_1064.pcd	chair	-1
chair_919.pcd	chair	-1
car_1360.pcd	car	10
table_1785.pcd	table	-1
chair_3421.pcd	chair	13
lamp_113.pcd	lamp	-1
table_4087.pcd	table	-1
lamp_1411.pcd	lamp	-1
table_3667.pcd	table	-1
pistol_144.pcd	pistol	-1
table_2768.pcd	table	-1
table_4954.pcd	table	-1
chair_2936.pcd	chair	-1
table_868.pcd	table	27
table_3736.pcd	table	-1
table_4253.pcd	table	27
car_1192.pcd	car	10
table_4965.pcd	table	-1
chair_3381.pcd	chair	13
guitar_530.pcd	guitar	7
guitar_761.pcd	guitar	7
airplane_2096.pcd	airplane	15
table_3387.pcd	table	-1
table_866.pcd	table	-1
chair_1830.pcd	chair	13
table_2234.pcd	table	27
table_4574.pcd	table	-1
airplane_453.pcd	airplane	32
table_710.pcd	table	-1
table_1498.pcd	table	27
chair_3513.pcd	chair	13
table_2833.pcd	table	-1
lamp_1437.pcd	lamp	-1
airplane_1073.pcd	airplane	-1
chair_1411.pcd	chair	-1
guitar_156.pcd	guitar	7
table_2781.pcd	table	-1
car_999.pcd	car	10
table_4956.pcd	table	-1
lamp_662.pcd	lamp	7
lamp_325.pcd	lamp	7
car_938.pcd	car	10
motorbike_102.pcd	motorbike	-1
car_502.pcd	car	10
table_241.pcd	table	27
chair_552.pcd	chair	13
guitar_706.pcd	guitar	7
airplane_404.pcd	airplane	-1
table_243.pcd	table	27
chair_2182.pcd	chair	-1
chair_3320.pcd	chair	-1
chair_3693.pcd	chair	-1
car_351.pcd	car	-1
lamp_99.pcd	lamp	7
car_1189.pcd	car	10
motorbike_141.pcd	motorbike	-1
chair_1890.pcd	chair	13
chair_1258.pcd	chair	-1
guitar_16.pcd	guitar	7
skateboard_20.pcd	skateboard	9
car_1508.pcd	car	10
lamp_1034.pcd	lamp	-1
airplane_1587.pcd	airplane	31
chair_1566.pcd	chair	13
chair_1687.pcd	chair	-1
chair_1439.pcd	chair	13
chair_886.pcd	chair	13
guitar_764.pcd	guitar	7
chair_2128.pcd	chair	13
chair_3413.pcd	chair	-1
lamp_68.pcd	lamp	-1
table_4614.pcd	table	27
chair_2399.pcd	chair	-1
chair_1126.pcd	chair	13
airplane_233.pcd	airplane	-1
car_438.pcd	car	-1
lamp_980.pcd	lamp	5
table_2055.pcd	table	-1
airplane_1882.pcd	airplane	17
guitar_720.pcd	guitar	7
table_58.pcd	table	-1
car_1562.pcd	car	10
chair_839.pcd	chair	13
table_421.pcd	table	-1
table_3578.pcd	table	-1
lamp_1102.pcd	lamp	7
table_3165.pcd	table	-1
car_366.pcd	car	10
airplane_941.pcd	airplane	-1
table_2824.pcd	table	27
chair_3202.pcd	chair	-1
airplane_2102.pcd	airplane	21
airplane_7.pcd	airplane	-1
car_460.pcd	car	10
car_711.pcd	car	10
table_4124.pcd	table	27
pistol_161.pcd	pistol	-1
chair_3694.pcd	chair	13
airplane_2133.pcd	airplane	31
guitar_31.pcd	guitar	7
car_1496.pcd	car	10
guitar_72.pcd	guitar	7
table_3753.pcd	table	27
airplane_1098.pcd	airplane	-1
car_1646.pcd	car	10
table_2609.pcd	table	-1
chair_2140.pcd	chair	13
guitar_707.pcd	guitar	7
pistol_51.pcd	pistol	18
laptop_93.pcd	laptop	2
table_2834.pcd	table	-1
table_2851.pcd	table	7
chair_1281.pcd	chair	-1
car_876.pcd	car	-1
skateboard_112.pcd	skateboard	-1
airplane_358.pcd	airplane	-1
skateboard_29.pcd	skateboard	9
lamp_792.pcd	lamp	7
airplane_278.pcd	airplane	-1
car_86.pcd	car	10
airplane_11.pcd	airplane	-1
car_1810.pcd	car	10
pistol_32.pcd	pistol	-1
airplane_1731.pcd	airplane	22
airplane_542.pcd	airplane	25
lamp_835.pcd	lamp	7
airplane_1598.pcd	airplane	-1
table_1337.pcd	table	-1
lamp_761.pcd	lamp	-1
lamp_28.pcd	lamp	7
rocket_33.pcd	rocket	18
table_2242.pcd	table	-1
lamp_1253.pcd	lamp	-1
table_703.pcd	table	-1
car_514.pcd	car	10
cap_6.pcd	cap	0
table_3420.pcd	table	-1
table_4836.pcd	table	-1
chair_2480.pcd	chair	13
table_2394.pcd	table	-1
airplane_1079.pcd	airplane	-1
lamp_651.pcd	lamp	-1
laptop_193.pcd	laptop	2
table_2116.pcd	table	-1
chair_2816.pcd	chair	13
table_1520.pcd	table	-1
table_1845.pcd	table	-1
table_4243.pcd	table	-1
chair_1769.pcd	chair	-1
airplane_2022.pcd	airplane	21
guitar_402.pcd	guitar	7
car_396.pcd	car	10
chair_2657.pcd	chair	4
pistol_176.pcd	pistol	-1
airplane_2211.pcd	airplane	-1
chair_3289.pcd	chair	-1
table_4925.pcd	table	-1
lamp_1368.pcd	lamp	7
chair_2939.pcd	chair	13
knife_150.pcd	knife	7
chair_3079.pcd	chair	-1
table_1461.pcd	table	-1
table_1610.pcd	table	-1
airplane_1354.pcd	airplane	-1
chair_845.pcd	chair	13
guitar_4.pcd	guitar	7
table_305.pcd	table	-1
table_2744.pcd	table	-1
chair_2464.pcd	chair	-1
car_224.pcd	car	10
chair_64.pcd	chair	13
laptop_434.pcd	laptop	2
lamp_462.pcd	lamp	7
table_1576.pcd	table	-1
table_4419.pcd	table	-1
pistol_110.pcd	pistol	18
table_342.pcd	table	-1
mug_135.pcd	mug	1
chair_2971.pcd	chair	13
chair_2324.pcd	chair	-1
chair_3398.pcd	chair	13
chair_3477.pcd	chair	-1
chair_2592.pcd	chair	-1
chair_1220.pcd	chair	-1
guitar_522.pcd	guitar	7
chair_1607.pcd	chair	-1
chair_181.pcd	chair	13
lamp_170.pcd	lamp	-1
airplane_899.pcd	airplane	-1
lamp_1287.pcd	lamp	-1
table_3273.pcd	table	-1
table_4977.pcd	table	-1
lamp_783.pcd	lamp	7
car_418.pcd	car	10
car_546.pcd	car	10
guitar_765.pcd	guitar	7
table_5243.pcd	table	-1
chair_76.pcd	chair	-1
table_410.pcd	table	-1
bag_28.pcd	bag	-1
car_821.pcd	car	10
airplane_2024.pcd	airplane	-1
lamp_1018.pcd	lamp	7
lamp_1037.pcd	lamp	-1
table_4464.pcd	table	-1
lamp_1082.pcd	lamp	7
chair_3360.pcd	chair	-1
chair_3369.pcd	chair	-1
table_3154.pcd	table	27
car_1794.pcd	car	10
table_1126.pcd	table	-1
lamp_1488.pcd	lamp	5
knife_66.pcd	knife	7
table_1119.pcd	table	-1
table_333.pcd	table	27
mug_122.pcd	mug	1
table_4460.pcd	table	-1
airplane_1867.pcd	airplane	18
table_659.pcd	table	-1
knife_328.pcd	knife	7
lamp_1099.pcd	lamp	7
car_22.pcd	car	10
table_2237.pcd	table	-1
car_1592.pcd	car	10
cap_52.pcd	cap	-1
car_658.pcd	car	10
table_5075.pcd	table	-1
airplane_442.pcd	airplane	-1
pistol_127.pcd	pistol	18
chair_536.pcd	chair	13
table_2303.pcd	table	27
guitar_240.pcd	guitar	7
lamp_1142.pcd	lamp	7
chair_1017.pcd	chair	13
car_76.pcd	car	10
chair_3326.pcd	chair	-1
laptop_381.pcd	laptop	2
table_3774.pcd	table	-1
table_1571.pcd	table	-1
airplane_71.pcd	airplane	-1
car_11.pcd	car	-1
mug_172.pcd	mug	1
motorbike_45.pcd	motorbike	12
airplane_1269.pcd	airplane	-1
lamp_906.pcd	lamp	7
lamp_774.pcd	lamp	-1
chair_219.pcd	chair	13
table_4374.pcd	table	-1
table_3647.pcd	table	-1
table_872.pcd	table	27
lamp_353.pcd	lamp	7
table_388.pcd	table	-1
chair_1951.pcd	chair	-1
table_1218.pcd	table	-1
car_1425.pcd	car	-1
lamp_877.pcd	lamp	7
table_3587.pcd	table	-1
airplane_489.pcd	airplane	-1
airplane_1892.pcd	airplane	-1
car_1734.pcd	car	10
chair_369.pcd	chair	-1
car_102.pcd	car	10
airplane_1313.pcd	airplane	17
chair_2432.pcd	chair	-1
table_3536.pcd	table	-1
table_3183.pcd	table	-1
table_3289.pcd	table	27
table_5085.pcd	table	27
chair_747.pcd	chair	-1
car_1815.pcd	car	10
chair_1113.pcd	chair	-1
chair_2662.pcd	chair	13
chair_1812.pcd	chair	13
airplane_509.pcd	airplane	32
table_906.pcd	table	27
table_172.pcd	table	-1
lamp_461.pcd	lamp	-1
car_1144.pcd	car	10
table_374.pcd	table	27
table_4608.pcd	table	27
airplane_1806.pcd	airplane	17
airplane_2193.pcd	airplane	17
table_3735.pcd	table	-1
table_4885.pcd	table	-1
chair_3155.pcd	chair	-1
guitar_449.pcd	guitar	7
pistol_124.pcd	pistol	18
laptop_315.pcd	laptop	2
guitar_652.pcd	guitar	7
airplane_1924.pcd	airplane	-1
lamp_382.pcd	lamp	-1
table_2856.pcd	table	6
car_1464.pcd	car	10
table_3192.pcd	table	-1
chair_2923.pcd	chair	13
table_3244.pcd	table	27
car_626.pcd	car	10
table_3438.pcd	table	-1
car_505.pcd	car	10
chair_1234.pcd	chair	13
car_266.pcd	car	10
table_4166.pcd	table	-1
laptop_224.pcd	laptop	2
table_3275.pcd	table	-1
airplane_732.pcd	airplane	-1
table_233.pcd	table	-1
chair_3512.pcd	chair	13
chair_1855.pcd	chair	-1
airplane_287.pcd	airplane	17
lamp_654.pcd	lamp	7
car_1419.pcd	car	10
table_2564.pcd	table	-1
table_1057.pcd	table	27
lamp_1044.pcd	lamp	-1
table_373.pcd	table	27
car_520.pcd	car	10
chair_1990.pcd	chair	4
car_1365.pcd	car	10
chair_3318.pcd	chair	-1
pistol_272.pcd	pistol	18
guitar_142.pcd	guitar	7
table_1729.pcd	table	-1
airplane_2648.pcd	airplane	31
chair_2167.pcd	chair	13
chair_2168.pcd	chair	-1
table_411.pcd	table	-1
airplane_2219.pcd	airplane	-1
table_2614.pcd	table	-1
mug_148.pcd	mug	1
airplane_2191.pcd	airplane	20
table_3264.pcd	table	-1
chair_291.pcd	chair	-1
chair_3026.pcd	chair	13
airplane_677.pcd	airplane	16
table_5138.pcd	table	-1
airplane_784.pcd	airplane	-1
chair_1858.pcd	chair	-1
table_308.pcd	table	-1
bag_70.pcd	bag	-1
chair_1622.pcd	chair	-1
table_21.pcd	table	-1
car_1350.pcd	car	10
table_3569.pcd	table	-1
knife_344.pcd	knife	7
table_2481.pcd	table	27
chair_145.pcd	chair	13
chair_3677.pcd	chair	13
car_1244.pcd	car	10
table_5128.pcd	table	-1
table_1906.pcd	table	-1
table_162.pcd	table	-1
guitar_190.pcd	guitar	7
guitar_481.pcd	guitar	7
chair_3203.pcd	chair	13
lamp_701.pcd	lamp	-1
pistol_72.pcd	pistol	18
