	FileNames	Class	Clusters
7379	airplane_2208.pcd	airplane	29
7380	table_1665.pcd	table	-1
7381	car_1807.pcd	car	10
7382	chair_2025.pcd	chair	-1
7383	car_312.pcd	car	10
7384	chair_1763.pcd	chair	13
7385	chair_3210.pcd	chair	-1
7386	chair_2518.pcd	chair	-1
7387	chair_1248.pcd	chair	-1
7388	airplane_786.pcd	airplane	-1
7389	airplane_1778.pcd	airplane	-1
7390	car_234.pcd	car	10
7391	airplane_1301.pcd	airplane	-1
7392	car_255.pcd	car	10
7393	knife_129.pcd	knife	7
7394	table_1482.pcd	table	-1
7395	lamp_444.pcd	lamp	-1
7396	mug_88.pcd	mug	-1
7397	laptop_131.pcd	laptop	-1
7398	table_4267.pcd	table	27
7399	chair_2639.pcd	chair	13
7400	lamp_311.pcd	lamp	5
7401	chair_870.pcd	chair	-1
7402	table_3216.pcd	table	-1
7403	lamp_1108.pcd	lamp	-1
7404	chair_766.pcd	chair	13
7405	airplane_1271.pcd	airplane	36
7406	knife_131.pcd	knife	7
7407	car_690.pcd	car	10
7408	table_5037.pcd	table	-1
7409	airplane_981.pcd	airplane	34
7410	table_4661.pcd	table	-1
7411	chair_3659.pcd	chair	-1
7412	chair_1291.pcd	chair	13
7413	table_3826.pcd	table	-1
7414	airplane_871.pcd	airplane	-1
7415	laptop_355.pcd	laptop	2
7416	table_841.pcd	table	-1
7417	airplane_892.pcd	airplane	33
7418	lamp_1069.pcd	lamp	-1
7419	airplane_262.pcd	airplane	-1
7420	car_710.pcd	car	10
7421	laptop_255.pcd	laptop	2
7422	table_2898.pcd	table	-1
7423	chair_1074.pcd	chair	-1
7424	chair_795.pcd	chair	13
7425	table_1138.pcd	table	-1
7426	chair_1201.pcd	chair	13
7427	table_1099.pcd	table	-1
7428	chair_815.pcd	chair	-1
7429	table_819.pcd	table	-1
7430	chair_2407.pcd	chair	4
7431	motorbike_198.pcd	motorbike	11
7432	airplane_2682.pcd	airplane	-1
7433	table_1184.pcd	table	-1
7434	chair_2040.pcd	chair	13
7435	airplane_1045.pcd	airplane	-1
7436	lamp_878.pcd	lamp	-1
7437	airplane_218.pcd	airplane	19
7438	car_887.pcd	car	-1
7439	chair_2753.pcd	chair	-1
7440	guitar_416.pcd	guitar	7
7441	chair_3353.pcd	chair	-1
7442	airplane_160.pcd	airplane	21
7443	table_712.pcd	table	-1
7444	lamp_1462.pcd	lamp	7
7445	table_3435.pcd	table	8
7446	chair_3270.pcd	chair	-1
7447	table_4412.pcd	table	-1
7448	airplane_675.pcd	airplane	-1
7449	lamp_949.pcd	lamp	7
7450	laptop_235.pcd	laptop	2
7451	chair_2669.pcd	chair	-1
7452	table_2741.pcd	table	-1
7453	airplane_514.pcd	airplane	-1
7454	chair_2833.pcd	chair	-1
7455	table_3406.pcd	table	-1
7456	airplane_1202.pcd	airplane	-1
7457	chair_1324.pcd	chair	13
7458	table_298.pcd	table	-1
7459	table_3954.pcd	table	27
7460	skateboard_4.pcd	skateboard	9
7461	chair_591.pcd	chair	13
7462	table_1622.pcd	table	-1
7463	chair_3148.pcd	chair	13
7464	rocket_56.pcd	rocket	-1
7465	car_1368.pcd	car	10
7466	table_1004.pcd	table	-1
7467	chair_2026.pcd	chair	13
7468	knife_348.pcd	knife	7
7469	lamp_778.pcd	lamp	-1
7470	guitar_568.pcd	guitar	7
7471	table_6.pcd	table	-1
7472	table_143.pcd	table	-1
7473	table_875.pcd	table	-1
7474	table_1640.pcd	table	-1
7475	airplane_2300.pcd	airplane	31
7476	table_4110.pcd	table	-1
7477	table_698.pcd	table	27
7478	lamp_1027.pcd	lamp	-1
7479	table_2372.pcd	table	-1
7480	table_1364.pcd	table	-1
7481	chair_2755.pcd	chair	-1
7482	chair_385.pcd	chair	-1
7483	chair_3211.pcd	chair	-1
7484	table_1604.pcd	table	-1
7485	table_2072.pcd	table	-1
7486	table_3678.pcd	table	-1
7487	airplane_2468.pcd	airplane	-1
7488	car_1199.pcd	car	10
7489	airplane_2037.pcd	airplane	19
7490	lamp_955.pcd	lamp	7
7491	chair_1932.pcd	chair	-1
7492	airplane_1001.pcd	airplane	-1
7493	chair_1426.pcd	chair	4
7494	table_715.pcd	table	7
7495	car_818.pcd	car	10
7496	chair_1923.pcd	chair	13
7497	knife_22.pcd	knife	7
7498	lamp_776.pcd	lamp	-1
7499	table_276.pcd	table	-1
7500	table_1732.pcd	table	-1
7501	airplane_1003.pcd	airplane	-1
7502	chair_2264.pcd	chair	13
7503	lamp_358.pcd	lamp	-1
7504	car_819.pcd	car	10
7505	chair_3217.pcd	chair	-1
7506	motorbike_146.pcd	motorbike	11
7507	car_780.pcd	car	10
7508	table_762.pcd	table	-1
7509	table_2216.pcd	table	-1
7510	airplane_2487.pcd	airplane	-1
7511	chair_1960.pcd	chair	13
7512	laptop_356.pcd	laptop	2
7513	table_2438.pcd	table	-1
7514	lamp_1458.pcd	lamp	7
7515	table_3421.pcd	table	-1
7516	airplane_2679.pcd	airplane	31
7517	table_4301.pcd	table	-1
7518	airplane_173.pcd	airplane	-1
7519	chair_17.pcd	chair	-1
7520	table_2241.pcd	table	27
7521	car_1303.pcd	car	10
7522	car_287.pcd	car	10
7523	chair_2427.pcd	chair	-1
7524	guitar_467.pcd	guitar	7
7525	airplane_460.pcd	airplane	17
7526	airplane_1996.pcd	airplane	-1
7527	table_2239.pcd	table	-1
7528	mug_48.pcd	mug	-1
7529	table_5176.pcd	table	27
7530	table_2034.pcd	table	-1
7531	table_3210.pcd	table	27
7532	table_67.pcd	table	-1
7533	car_620.pcd	car	10
7534	table_4106.pcd	table	28
7535	chair_866.pcd	chair	13
7536	chair_1121.pcd	chair	-1
7537	table_275.pcd	table	-1
7538	chair_367.pcd	chair	13
7539	airplane_627.pcd	airplane	-1
7540	chair_2316.pcd	chair	-1
7541	table_563.pcd	table	8
7542	table_4065.pcd	table	-1
7543	airplane_689.pcd	airplane	-1
7544	chair_2839.pcd	chair	13
7545	table_1257.pcd	table	-1
7546	lamp_345.pcd	lamp	-1
7547	airplane_861.pcd	airplane	-1
7548	chair_858.pcd	chair	-1
7549	table_1834.pcd	table	-1
7550	car_793.pcd	car	10
7551	airplane_2161.pcd	airplane	-1
7552	car_1187.pcd	car	10
7553	motorbike_88.pcd	motorbike	-1
7554	chair_837.pcd	chair	13
7555	car_306.pcd	car	10
7556	chair_3463.pcd	chair	-1
7557	laptop_150.pcd	laptop	2
7558	car_1277.pcd	car	10
7559	car_672.pcd	car	-1
7560	airplane_676.pcd	airplane	-1
7561	knife_144.pcd	knife	7
7562	lamp_937.pcd	lamp	5
7563	table_4821.pcd	table	27
7564	guitar_0.pcd	guitar	7
7565	table_1121.pcd	table	-1
7566	chair_2310.pcd	chair	-1
7567	chair_2547.pcd	chair	-1
7568	chair_605.pcd	chair	13
7569	knife_354.pcd	knife	7
7570	lamp_881.pcd	lamp	7
7571	pistol_6.pcd	pistol	18
7572	guitar_550.pcd	guitar	7
7573	mug_86.pcd	mug	1
7574	guitar_276.pcd	guitar	7
7575	chair_1387.pcd	chair	4
7576	car_1212.pcd	car	10
7577	car_664.pcd	car	10
7578	car_1032.pcd	car	10
7579	car_847.pcd	car	10
7580	pistol_172.pcd	pistol	-1
7581	lamp_532.pcd	lamp	-1
7582	chair_1264.pcd	chair	-1
7583	guitar_302.pcd	guitar	7
7584	chair_3074.pcd	chair	-1
7585	chair_2255.pcd	chair	-1
7586	car_817.pcd	car	10
7587	table_3504.pcd	table	-1
7588	table_838.pcd	table	-1
7589	chair_1765.pcd	chair	13
7590	car_755.pcd	car	10
7591	chair_1110.pcd	chair	-1
7592	mug_181.pcd	mug	-1
7593	chair_1417.pcd	chair	-1
7594	table_617.pcd	table	-1
7595	airplane_303.pcd	airplane	17
7596	knife_1.pcd	knife	7
7597	airplane_1607.pcd	airplane	17
7598	airplane_1161.pcd	airplane	-1
7599	table_4421.pcd	table	-1
7600	table_1293.pcd	table	-1
7601	lamp_100.pcd	lamp	7
7602	guitar_475.pcd	guitar	7
7603	table_1593.pcd	table	-1
7604	table_1456.pcd	table	-1
7605	table_302.pcd	table	27
7606	chair_1199.pcd	chair	-1
7607	table_4989.pcd	table	-1
7608	car_161.pcd	car	10
7609	airplane_827.pcd	airplane	19
7610	chair_441.pcd	chair	13
7611	table_3434.pcd	table	-1
7612	chair_1654.pcd	chair	13
7613	table_2772.pcd	table	-1
7614	car_215.pcd	car	10
7615	airplane_2355.pcd	airplane	25
7616	chair_1538.pcd	chair	13
7617	table_3068.pcd	table	-1
7618	chair_2658.pcd	chair	13
7619	guitar_463.pcd	guitar	7
7620	laptop_379.pcd	laptop	2
7621	table_4507.pcd	table	28
7622	chair_2932.pcd	chair	13
7623	chair_770.pcd	chair	-1
7624	table_424.pcd	table	-1
7625	chair_3506.pcd	chair	13
7626	chair_3241.pcd	chair	-1
7627	table_3927.pcd	table	-1
7628	pistol_76.pcd	pistol	18
7629	table_3425.pcd	table	-1
7630	table_3493.pcd	table	24
7631	airplane_317.pcd	airplane	20
7632	chair_783.pcd	chair	13
7633	table_4911.pcd	table	-1
7634	table_3182.pcd	table	-1
7635	chair_710.pcd	chair	-1
7636	chair_784.pcd	chair	-1
7637	car_1665.pcd	car	10
7638	airplane_1415.pcd	airplane	-1
7639	lamp_524.pcd	lamp	-1
7640	lamp_530.pcd	lamp	7
7641	chair_2680.pcd	chair	-1
7642	knife_162.pcd	knife	7
7643	table_1014.pcd	table	-1
7644	skateboard_44.pcd	skateboard	-1
7645	chair_2498.pcd	chair	13
7646	guitar_127.pcd	guitar	7
7647	knife_133.pcd	knife	7
7648	table_1380.pcd	table	-1
7649	chair_3207.pcd	chair	13
7650	table_459.pcd	table	27
7651	car_843.pcd	car	-1
7652	airplane_2196.pcd	airplane	37
7653	skateboard_59.pcd	skateboard	9
7654	knife_264.pcd	knife	7
7655	car_482.pcd	car	10
7656	airplane_2113.pcd	airplane	25
7657	table_1813.pcd	table	-1
7658	car_466.pcd	car	-1
7659	skateboard_123.pcd	skateboard	-1
7660	guitar_549.pcd	guitar	7
7661	pistol_262.pcd	pistol	18
7662	lamp_128.pcd	lamp	-1
7663	chair_3397.pcd	chair	-1
7664	chair_3657.pcd	chair	-1
7665	chair_2631.pcd	chair	-1
7666	table_3808.pcd	table	24
7667	table_1841.pcd	table	-1
7668	chair_3534.pcd	chair	-1
7669	lamp_148.pcd	lamp	7
7670	table_385.pcd	table	-1
7671	airplane_900.pcd	airplane	19
7672	chair_2808.pcd	chair	13
7673	chair_468.pcd	chair	13
7674	car_1343.pcd	car	10
7675	chair_2931.pcd	chair	13
7676	lamp_1332.pcd	lamp	5
7677	table_5066.pcd	table	-1
7678	table_4388.pcd	table	-1
7679	lamp_486.pcd	lamp	7
7680	table_585.pcd	table	27
7681	table_2654.pcd	table	-1
7682	table_1777.pcd	table	-1
7683	car_1479.pcd	car	10
7684	airplane_922.pcd	airplane	-1
7685	table_4527.pcd	table	-1
7686	laptop_410.pcd	laptop	2
7687	airplane_155.pcd	airplane	-1
7688	airplane_2069.pcd	airplane	33
7689	chair_1347.pcd	chair	13
7690	table_4217.pcd	table	-1
7691	car_886.pcd	car	10
7692	chair_3206.pcd	chair	-1
7693	mug_159.pcd	mug	-1
7694	chair_3144.pcd	chair	13
7695	chair_3295.pcd	chair	-1
7696	table_772.pcd	table	-1
7697	table_3488.pcd	table	-1
7698	table_4820.pcd	table	-1
7699	airplane_559.pcd	airplane	-1
7700	chair_3539.pcd	chair	13
7701	airplane_1955.pcd	airplane	31
7702	mug_105.pcd	mug	1
7703	airplane_432.pcd	airplane	-1
7704	chair_1246.pcd	chair	-1
7705	table_4548.pcd	table	-1
7706	car_1697.pcd	car	10
7707	chair_206.pcd	chair	13
7708	airplane_1663.pcd	airplane	-1
7709	airplane_916.pcd	airplane	-1
7710	table_3252.pcd	table	-1
7711	lamp_302.pcd	lamp	-1
7712	chair_1750.pcd	chair	-1
7713	chair_548.pcd	chair	-1
7714	chair_2580.pcd	chair	-1
7715	lamp_1541.pcd	lamp	7
7716	airplane_1125.pcd	airplane	-1
7717	table_2684.pcd	table	-1
7718	chair_665.pcd	chair	13
7719	airplane_2625.pcd	airplane	23
7720	guitar_524.pcd	guitar	7
7721	table_2473.pcd	table	-1
7722	table_4028.pcd	table	-1
7723	guitar_566.pcd	guitar	7
7724	pistol_157.pcd	pistol	18
7725	knife_183.pcd	knife	7
7726	chair_2992.pcd	chair	-1
7727	chair_519.pcd	chair	13
7728	table_2769.pcd	table	-1
7729	earphone_42.pcd	earphone	-1
7730	chair_2804.pcd	chair	13
7731	table_4765.pcd	table	-1
7732	lamp_1535.pcd	lamp	7
7733	skateboard_70.pcd	skateboard	9
7734	car_1333.pcd	car	10
7735	table_1965.pcd	table	-1
7736	lamp_1192.pcd	lamp	-1
7737	table_1837.pcd	table	-1
7738	chair_3647.pcd	chair	13
7739	bag_63.pcd	bag	-1
7740	car_344.pcd	car	-1
7741	table_3220.pcd	table	-1
7742	airplane_122.pcd	airplane	-1
7743	lamp_1515.pcd	lamp	-1
7744	lamp_1388.pcd	lamp	7
7745	table_99.pcd	table	-1
7746	table_1093.pcd	table	-1
7747	lamp_394.pcd	lamp	-1
7748	chair_2300.pcd	chair	-1
7749	table_4223.pcd	table	6
7750	car_84.pcd	car	10
7751	chair_3711.pcd	chair	-1
7752	table_3930.pcd	table	-1
7753	chair_1751.pcd	chair	13
7754	table_2902.pcd	table	28
7755	pistol_263.pcd	pistol	18
7756	airplane_1905.pcd	airplane	-1
7757	knife_296.pcd	knife	7
7758	knife_260.pcd	knife	7
7759	table_1806.pcd	table	-1
7760	chair_2486.pcd	chair	-1
7761	lamp_1286.pcd	lamp	7
7762	chair_2360.pcd	chair	13
7763	table_1619.pcd	table	-1
7764	airplane_2226.pcd	airplane	-1
7765	car_397.pcd	car	10
7766	table_3957.pcd	table	-1
7767	chair_533.pcd	chair	13
7768	chair_2882.pcd	chair	13
7769	airplane_1966.pcd	airplane	21
7770	airplane_22.pcd	airplane	21
7771	airplane_2107.pcd	airplane	-1
7772	table_1573.pcd	table	-1
7773	table_1462.pcd	table	-1
7774	guitar_387.pcd	guitar	7
7775	airplane_2332.pcd	airplane	17
7776	chair_2563.pcd	chair	13
7777	chair_3562.pcd	chair	-1
7778	guitar_181.pcd	guitar	7
7779	table_2468.pcd	table	-1
7780	table_1985.pcd	table	-1
7781	chair_342.pcd	chair	-1
7782	table_4739.pcd	table	-1
7783	table_4891.pcd	table	-1
7784	table_4369.pcd	table	-1
7785	car_300.pcd	car	-1
7786	table_1519.pcd	table	-1
7787	chair_2174.pcd	chair	-1
7788	chair_1159.pcd	chair	-1
7789	chair_2622.pcd	chair	13
7790	knife_54.pcd	knife	7
7791	airplane_1053.pcd	airplane	20
7792	table_796.pcd	table	-1
7793	table_2714.pcd	table	-1
7794	car_400.pcd	car	10
7795	knife_373.pcd	knife	7
7796	chair_979.pcd	chair	13
7797	airplane_2109.pcd	airplane	-1
7798	chair_714.pcd	chair	-1
7799	table_5221.pcd	table	-1
7800	lamp_1262.pcd	lamp	-1
7801	chair_2152.pcd	chair	4
7802	airplane_2144.pcd	airplane	21
7803	airplane_2253.pcd	airplane	21
7804	table_978.pcd	table	-1
7805	table_3313.pcd	table	-1
7806	table_1718.pcd	table	7
7807	table_2668.pcd	table	-1
7808	table_1730.pcd	table	-1
7809	chair_108.pcd	chair	13
7810	lamp_1053.pcd	lamp	7
7811	chair_1892.pcd	chair	13
7812	table_4942.pcd	table	-1
7813	table_2128.pcd	table	27
7814	lamp_137.pcd	lamp	-1
7815	lamp_1465.pcd	lamp	7
7816	airplane_898.pcd	airplane	17
7817	table_5184.pcd	table	-1
7818	laptop_299.pcd	laptop	2
7819	chair_1502.pcd	chair	-1
7820	knife_141.pcd	knife	7
7821	table_4252.pcd	table	-1
7822	guitar_635.pcd	guitar	7
7823	airplane_2324.pcd	airplane	25
7824	rocket_23.pcd	rocket	18
7825	table_3311.pcd	table	-1
7826	guitar_308.pcd	guitar	7
7827	table_2180.pcd	table	-1
7828	table_3077.pcd	table	-1
7829	airplane_1492.pcd	airplane	20
7830	knife_172.pcd	knife	7
7831	car_943.pcd	car	10
7832	car_1389.pcd	car	10
7833	guitar_520.pcd	guitar	7
7834	car_1334.pcd	car	10
7835	table_4501.pcd	table	-1
7836	table_116.pcd	table	-1
7837	chair_1313.pcd	chair	13
7838	table_2282.pcd	table	-1
7839	knife_36.pcd	knife	7
7840	chair_2831.pcd	chair	-1
7841	table_3891.pcd	table	27
7842	lamp_874.pcd	lamp	-1
7843	table_4717.pcd	table	-1
7844	airplane_1563.pcd	airplane	17
7845	table_3894.pcd	table	-1
7846	chair_3725.pcd	chair	13
7847	chair_2579.pcd	chair	13
7848	table_4098.pcd	table	-1
7849	airplane_1538.pcd	airplane	32
7850	table_5256.pcd	table	27
7851	chair_2236.pcd	chair	13
7852	chair_1217.pcd	chair	-1
7853	car_489.pcd	car	10
7854	airplane_1645.pcd	airplane	-1
7855	mug_167.pcd	mug	-1
7856	chair_2903.pcd	chair	-1
7857	lamp_812.pcd	lamp	5
7858	table_4863.pcd	table	-1
7859	airplane_1792.pcd	airplane	-1
7860	lamp_1182.pcd	lamp	-1
7861	mug_92.pcd	mug	1
7862	motorbike_22.pcd	motorbike	-1
7863	chair_3467.pcd	chair	13
7864	table_751.pcd	table	27
7865	lamp_1313.pcd	lamp	5
7866	airplane_1890.pcd	airplane	35
7867	mug_83.pcd	mug	-1
7868	table_124.pcd	table	24
7869	chair_2121.pcd	chair	13
7870	mug_155.pcd	mug	-1
7871	table_4362.pcd	table	-1
7872	lamp_281.pcd	lamp	7
7873	airplane_2373.pcd	airplane	-1
7874	chair_2823.pcd	chair	4
7875	airplane_1986.pcd	airplane	-1
7876	table_4094.pcd	table	27
7877	airplane_2388.pcd	airplane	-1
7878	table_510.pcd	table	-1
7879	lamp_810.pcd	lamp	-1
7880	car_1490.pcd	car	-1
7881	airplane_1319.pcd	airplane	34
7882	table_3725.pcd	table	-1
7883	chair_1569.pcd	chair	-1
7884	guitar_721.pcd	guitar	7
7885	mug_152.pcd	mug	1
7886	lamp_1402.pcd	lamp	7
7887	table_551.pcd	table	-1
7888	chair_518.pcd	chair	13
7889	table_3961.pcd	table	-1
7890	lamp_1036.pcd	lamp	-1
7891	bag_31.pcd	bag	-1
7892	car_1385.pcd	car	10
7893	knife_365.pcd	knife	7
7894	table_3750.pcd	table	-1
7895	laptop_416.pcd	laptop	2
7896	skateboard_66.pcd	skateboard	9
7897	knife_143.pcd	knife	7
7898	lamp_634.pcd	lamp	7
7899	table_4003.pcd	table	-1
7900	table_4422.pcd	table	27
7901	table_4041.pcd	table	-1
7902	chair_1071.pcd	chair	13
7903	car_509.pcd	car	10
7904	table_3407.pcd	table	8
7905	car_641.pcd	car	10
7906	airplane_2013.pcd	airplane	-1
7907	table_2381.pcd	table	-1
7908	guitar_712.pcd	guitar	7
7909	car_141.pcd	car	10
7910	chair_3356.pcd	chair	13
7911	car_313.pcd	car	10
7912	chair_1215.pcd	chair	13
7913	chair_1610.pcd	chair	-1
7914	chair_2125.pcd	chair	13
7915	table_1916.pcd	table	-1
7916	table_4976.pcd	table	27
7917	table_2461.pcd	table	-1
7918	airplane_2531.pcd	airplane	15
7919	chair_2687.pcd	chair	-1
7920	motorbike_181.pcd	motorbike	11
7921	table_4775.pcd	table	-1
7922	lamp_1468.pcd	lamp	-1
7923	table_367.pcd	table	-1
7924	table_4427.pcd	table	-1
7925	lamp_613.pcd	lamp	-1
7926	airplane_1274.pcd	airplane	-1
7927	table_2867.pcd	table	-1
7928	table_3021.pcd	table	-1
7929	table_24.pcd	table	24
7930	chair_671.pcd	chair	13
7931	chair_2021.pcd	chair	13
7932	table_2825.pcd	table	-1
7933	car_735.pcd	car	10
7934	chair_401.pcd	chair	13
7935	pistol_90.pcd	pistol	18
7936	airplane_1266.pcd	airplane	17
7937	car_196.pcd	car	10
7938	car_1577.pcd	car	10
7939	table_2535.pcd	table	-1
7940	table_2324.pcd	table	27
7941	chair_3013.pcd	chair	-1
7942	guitar_506.pcd	guitar	7
7943	chair_65.pcd	chair	13
7944	table_2641.pcd	table	-1
7945	airplane_2376.pcd	airplane	-1
7946	car_1005.pcd	car	10
7947	table_1306.pcd	table	27
7948	lamp_67.pcd	lamp	7
7949	car_1379.pcd	car	10
7950	airplane_1169.pcd	airplane	17
7951	chair_2989.pcd	chair	13
7952	car_811.pcd	car	10
7953	table_1048.pcd	table	27
7954	car_1776.pcd	car	10
7955	chair_3222.pcd	chair	13
7956	guitar_324.pcd	guitar	7
7957	table_666.pcd	table	-1
7958	airplane_1335.pcd	airplane	-1
7959	table_3334.pcd	table	27
7960	table_3396.pcd	table	-1
7961	chair_3427.pcd	chair	-1
7962	table_404.pcd	table	-1
7963	guitar_312.pcd	guitar	7
7964	table_2444.pcd	table	-1
7965	car_1262.pcd	car	10
7966	guitar_526.pcd	guitar	7
7967	table_3131.pcd	table	-1
7968	airplane_2543.pcd	airplane	-1
7969	car_1631.pcd	car	10
7970	chair_2834.pcd	chair	13
7971	lamp_1403.pcd	lamp	-1
7972	table_453.pcd	table	-1
7973	chair_448.pcd	chair	13
7974	airplane_1557.pcd	airplane	-1
7975	table_3882.pcd	table	-1
7976	airplane_1662.pcd	airplane	-1
7977	chair_2664.pcd	chair	13
7978	car_1351.pcd	car	10
7979	chair_517.pcd	chair	13
7980	table_2227.pcd	table	-1
7981	chair_2921.pcd	chair	13
7982	car_1458.pcd	car	-1
7983	table_1627.pcd	table	-1
7984	airplane_913.pcd	airplane	-1
7985	airplane_1042.pcd	airplane	-1
7986	table_4898.pcd	table	-1
7987	chair_2169.pcd	chair	-1
7988	table_3057.pcd	table	-1
7989	chair_3156.pcd	chair	4
7990	airplane_46.pcd	airplane	17
7991	airplane_366.pcd	airplane	-1
7992	airplane_1505.pcd	airplane	-1
7993	chair_146.pcd	chair	-1
7994	car_1274.pcd	car	10
7995	car_1542.pcd	car	-1
7996	table_3195.pcd	table	-1
7997	chair_1621.pcd	chair	13
7998	chair_155.pcd	chair	-1
7999	airplane_2522.pcd	airplane	30
8000	car_1095.pcd	car	10
8001	airplane_2267.pcd	airplane	21
8002	chair_2858.pcd	chair	13
8003	chair_2052.pcd	chair	-1
8004	motorbike_142.pcd	motorbike	11
8005	car_1276.pcd	car	10
8006	chair_2555.pcd	chair	-1
8007	car_875.pcd	car	10
8008	chair_1743.pcd	chair	13
8009	chair_1979.pcd	chair	13
8010	chair_2420.pcd	chair	-1
8011	table_3201.pcd	table	-1
8012	table_3881.pcd	table	27
8013	car_271.pcd	car	10
8014	car_1283.pcd	car	10
8015	chair_13.pcd	chair	13
8016	table_4532.pcd	table	-1
8017	table_705.pcd	table	-1
8018	laptop_130.pcd	laptop	-1
8019	chair_3277.pcd	chair	4
8020	guitar_341.pcd	guitar	7
8021	earphone_60.pcd	earphone	-1
8022	guitar_551.pcd	guitar	7
8023	car_167.pcd	car	10
8024	chair_1029.pcd	chair	13
8025	airplane_1478.pcd	airplane	21
8026	cap_11.pcd	cap	0
8027	chair_2227.pcd	chair	4
8028	bag_65.pcd	bag	-1
8029	table_4627.pcd	table	-1
8030	laptop_177.pcd	laptop	2
8031	car_1299.pcd	car	10
8032	pistol_42.pcd	pistol	18
8033	laptop_196.pcd	laptop	-1
8034	car_2.pcd	car	10
8035	table_938.pcd	table	27
8036	table_3550.pcd	table	-1
8037	lamp_518.pcd	lamp	-1
8038	car_395.pcd	car	10
8039	airplane_402.pcd	airplane	30
8040	chair_254.pcd	chair	13
8041	knife_62.pcd	knife	7
8042	car_387.pcd	car	10
8043	table_3202.pcd	table	-1
8044	chair_2059.pcd	chair	-1
8045	knife_334.pcd	knife	7
8046	table_2040.pcd	table	-1
8047	table_4923.pcd	table	-1
8048	car_550.pcd	car	10
8049	knife_26.pcd	knife	7
8050	car_603.pcd	car	10
8051	chair_2526.pcd	chair	-1
8052	lamp_166.pcd	lamp	-1
8053	table_3206.pcd	table	-1
8054	lamp_149.pcd	lamp	-1
8055	skateboard_133.pcd	skateboard	-1
8056	guitar_558.pcd	guitar	7
8057	guitar_178.pcd	guitar	7
8058	lamp_766.pcd	lamp	7
8059	chair_3252.pcd	chair	13
8060	table_4403.pcd	table	-1
8061	chair_196.pcd	chair	13
8062	table_2183.pcd	table	-1
8063	chair_265.pcd	chair	13
8064	chair_2082.pcd	chair	-1
8065	table_152.pcd	table	-1
8066	airplane_1200.pcd	airplane	-1
8067	table_1255.pcd	table	-1
8068	table_1211.pcd	table	-1
8069	airplane_2506.pcd	airplane	-1
8070	lamp_556.pcd	lamp	7
8071	table_3499.pcd	table	-1
8072	laptop_155.pcd	laptop	2
8073	table_4962.pcd	table	-1
8074	chair_3329.pcd	chair	4
8075	car_961.pcd	car	10
8076	table_1025.pcd	table	-1
8077	table_4728.pcd	table	-1
8078	guitar_273.pcd	guitar	7
8079	table_409.pcd	table	-1
8080	table_2813.pcd	table	-1
8081	table_3243.pcd	table	-1
8082	bag_26.pcd	bag	-1
8083	table_1879.pcd	table	27
8084	car_1196.pcd	car	10
8085	table_3394.pcd	table	27
8086	airplane_2172.pcd	airplane	-1
8087	bag_47.pcd	bag	-1
8088	table_3963.pcd	table	-1
8089	lamp_1146.pcd	lamp	-1
8090	chair_2057.pcd	chair	13
8091	chair_2509.pcd	chair	13
8092	chair_3718.pcd	chair	-1
8093	guitar_644.pcd	guitar	7
8094	table_4248.pcd	table	-1
8095	guitar_593.pcd	guitar	7
8096	skateboard_63.pcd	skateboard	-1
8097	airplane_923.pcd	airplane	20
8098	table_1053.pcd	table	27
8099	table_898.pcd	table	-1
8100	table_1090.pcd	table	-1
8101	motorbike_192.pcd	motorbike	11
8102	knife_73.pcd	knife	7
8103	table_3013.pcd	table	-1
8104	car_1312.pcd	car	-1
8105	guitar_10.pcd	guitar	7
8106	table_3390.pcd	table	-1
8107	chair_1485.pcd	chair	-1
8108	lamp_829.pcd	lamp	-1
8109	table_527.pcd	table	-1
8110	laptop_63.pcd	laptop	2
8111	guitar_256.pcd	guitar	7
8112	chair_2888.pcd	chair	-1
8113	table_4518.pcd	table	-1
8114	car_1177.pcd	car	10
8115	airplane_1836.pcd	airplane	16
8116	guitar_429.pcd	guitar	7
8117	table_2828.pcd	table	-1
8118	table_2370.pcd	table	-1
8119	laptop_162.pcd	laptop	2
8120	car_746.pcd	car	10
8121	lamp_1144.pcd	lamp	-1
8122	lamp_405.pcd	lamp	-1
8123	car_327.pcd	car	10
8124	table_2499.pcd	table	-1
8125	airplane_93.pcd	airplane	-1
8126	car_484.pcd	car	10
8127	table_1357.pcd	table	-1
8128	airplane_136.pcd	airplane	34
8129	car_1428.pcd	car	10
8130	table_1067.pcd	table	-1
8131	table_3376.pcd	table	-1
8132	lamp_887.pcd	lamp	7
8133	lamp_819.pcd	lamp	-1
8134	car_718.pcd	car	10
8135	chair_2075.pcd	chair	-1
8136	table_4101.pcd	table	-1
8137	car_23.pcd	car	10
8138	lamp_433.pcd	lamp	-1
8139	chair_1400.pcd	chair	13
8140	chair_1808.pcd	chair	13
8141	lamp_606.pcd	lamp	-1
8142	table_3329.pcd	table	-1
8143	table_1256.pcd	table	-1
8144	lamp_649.pcd	lamp	7
8145	knife_321.pcd	knife	7
8146	table_849.pcd	table	-1
8147	knife_7.pcd	knife	7
8148	table_975.pcd	table	27
8149	laptop_227.pcd	laptop	2
8150	table_4649.pcd	table	-1
8151	car_762.pcd	car	-1
8152	lamp_1354.pcd	lamp	7
8153	table_1594.pcd	table	-1
8154	table_4668.pcd	table	-1
8155	chair_2424.pcd	chair	13
8156	table_3318.pcd	table	-1
8157	table_100.pcd	table	-1
8158	chair_3230.pcd	chair	13
